"DateTime","Players","Average Players","Flags"
"2023-04-16 00:00:00",72610,21589,
"2023-04-17 00:00:00",64340,16690,
"2023-04-18 00:00:00",65054,17050,
"2023-04-19 00:00:00",63893,17278,
"2023-04-20 00:00:00",62784,16702,
"2023-04-21 00:00:00",73733,20067,
"2023-04-22 00:00:00",72110,21475,
"2023-04-23 00:00:00",66212,18328,
"2023-04-24 00:00:00",60114,15879,
"2023-04-25 00:00:00",57529,15324,
"2023-04-26 00:00:00",81852,21091,
"2023-04-27 00:00:00",62511,17148,
"2023-04-28 00:00:00",60697,17933,
"2023-04-29 00:00:00",55461,18666,
"2023-04-30 00:00:00",50981,17750,
"2023-05-01 00:00:00",48971,16954,
"2023-05-02 00:00:00",51247,17069,
"2023-05-03 00:00:00",50670,15508,
"2023-05-04 00:00:00",5161,15508,
