"DateTime","Players","Flags"
"2017-06-17 00:00:00",220910,
"2017-06-18 00:00:00",232325,
"2017-06-19 00:00:00",209239,
"2017-06-20 00:00:00",212130,
"2017-06-21 00:00:00",211893,
"2017-06-22 00:00:00",211103,
"2017-06-23 00:00:00",218507,
"2017-06-24 00:00:00",239810,
"2017-06-25 00:00:00",257712,
"2017-06-26 00:00:00",232986,
"2017-06-27 00:00:00",236180,
"2017-06-28 00:00:00",237002,
"2017-06-29 00:00:00",255147,
"2017-06-30 00:00:00",269383,
"2017-07-01 00:00:00",290001,
"2017-07-02 00:00:00",313807,
"2017-07-03 00:00:00",286085,
"2017-07-04 00:00:00",289135,
"2017-07-05 00:00:00",284355,
"2017-07-06 00:00:00",282554,
"2017-07-07 00:00:00",301208,
"2017-07-08 00:00:00",321026,
"2017-07-09 00:00:00",340604,
"2017-07-10 00:00:00",319705,
"2017-07-11 00:00:00",321086,
"2017-07-12 00:00:00",321392,
"2017-07-13 00:00:00",313880,
"2017-07-14 00:00:00",335374,
"2017-07-15 00:00:00",355330,
"2017-07-16 00:00:00",382779,
"2017-07-17 00:00:00",329145,
"2017-07-18 00:00:00",356656,
"2017-07-19 00:00:00",351955,
"2017-07-20 00:00:00",357712,
"2017-07-21 00:00:00",363785,
"2017-07-22 00:00:00",386257,
"2017-07-23 00:00:00",422618,
"2017-07-24 00:00:00",364760,
"2017-07-25 00:00:00",412085,
"2017-07-26 00:00:00",415193,
"2017-07-27 00:00:00",370084,
"2017-07-28 00:00:00",430582,
"2017-07-29 00:00:00",445820,
"2017-07-30 00:00:00",481304,
"2017-07-31 00:00:00",461344,
"2017-08-01 00:00:00",479439,
"2017-08-02 00:00:00",479612,
"2017-08-03 00:00:00",423030,
"2017-08-04 00:00:00",523078,
"2017-08-05 00:00:00",546584,
"2017-08-06 00:00:00",581224,
"2017-08-07 00:00:00",555240,
"2017-08-08 00:00:00",552038,
"2017-08-09 00:00:00",552155,
"2017-08-10 00:00:00",538332,
"2017-08-11 00:00:00",559613,
"2017-08-12 00:00:00",586190,
"2017-08-13 00:00:00",614743,
"2017-08-14 00:00:00",613642,
"2017-08-15 00:00:00",617207,
"2017-08-16 00:00:00",620133,
"2017-08-17 00:00:00",628489,
"2017-08-18 00:00:00",659152,
"2017-08-19 00:00:00",699249,
"2017-08-20 00:00:00",678113,
"2017-08-21 00:00:00",687633,
"2017-08-22 00:00:00",718030,
"2017-08-23 00:00:00",710065,
"2017-08-24 00:00:00",755998,
"2017-08-25 00:00:00",774342,
"2017-08-26 00:00:00",810668,
"2017-08-27 00:00:00",877844,
"2017-08-28 00:00:00",804696,
"2017-08-29 00:00:00",874184,
"2017-08-30 00:00:00",887388,
"2017-08-31 00:00:00",857891,
"2017-09-01 00:00:00",886154,
"2017-09-02 00:00:00",936020,
"2017-09-03 00:00:00",970240,
"2017-09-04 00:00:00",954533,
"2017-09-05 00:00:00",962950,
"2017-09-06 00:00:00",968512,
"2017-09-07 00:00:00",980039,
"2017-09-08 00:00:00",1028275,
"2017-09-09 00:00:00",1069054,
"2017-09-10 00:00:00",1111155,
"2017-09-11 00:00:00",1063156,
"2017-09-12 00:00:00",1073334,
"2017-09-13 00:00:00",1090862,
"2017-09-14 00:00:00",1135586,
"2017-09-15 00:00:00",1238017,
"2017-09-16 00:00:00",1349413,
"2017-09-17 00:00:00",1338091,
"2017-09-18 00:00:00",1302950,
"2017-09-19 00:00:00",1280976,
"2017-09-20 00:00:00",1333200,
"2017-09-21 00:00:00",1243166,
"2017-09-22 00:00:00",1462708,
"2017-09-23 00:00:00",1529218,
"2017-09-24 00:00:00",1493939,
"2017-09-25 00:00:00",1462955,
"2017-09-26 00:00:00",1466143,
"2017-09-27 00:00:00",1451925,
"2017-09-28 00:00:00",1473144,
"2017-09-29 00:00:00",1420977,
"2017-09-30 00:00:00",1574445,
"2017-10-01 00:00:00",1669015,
"2017-10-02 00:00:00",1628409,
"2017-10-03 00:00:00",1668715,
"2017-10-04 00:00:00",1655027,
"2017-10-05 00:00:00",1767288,
"2017-10-06 00:00:00",1846134,
"2017-10-07 00:00:00",1993691,
"2017-10-08 00:00:00",1960892,
"2017-10-09 00:00:00",1962803,
"2017-10-10 00:00:00",1931930,
"2017-10-11 00:00:00",2016498,
"2017-10-12 00:00:00",2041534,
"2017-10-13 00:00:00",2157343,
"2017-10-14 00:00:00",2289971,
"2017-10-15 00:00:00",2167546,
"2017-10-16 00:00:00",2081099,
"2017-10-17 00:00:00",1720392,
"2017-10-18 00:00:00",2112689,
"2017-10-19 00:00:00",2085661,
"2017-10-20 00:00:00",2275603,
"2017-10-21 00:00:00",2251203,
"2017-10-22 00:00:00",2128994,
"2017-10-23 00:00:00",2160577,
"2017-10-24 00:00:00",2178295,
"2017-10-25 00:00:00",2185097,
"2017-10-26 00:00:00",2158697,
"2017-10-27 00:00:00",2387794,
"2017-10-28 00:00:00",2390946,
"2017-10-29 00:00:00",2276682,
"2017-10-30 00:00:00",2247503,
"2017-10-31 00:00:00",2237373,
"2017-11-01 00:00:00",2303015,
"2017-11-02 00:00:00",2328745,
"2017-11-03 00:00:00",2524595,
"2017-11-04 00:00:00",2557336,
"2017-11-05 00:00:00",2451505,
"2017-11-06 00:00:00",2399159,
"2017-11-07 00:00:00",2377139,
"2017-11-08 00:00:00",2406967,
"2017-11-09 00:00:00",2435545,
"2017-11-10 00:00:00",2552565,
"2017-11-11 00:00:00",2641811,
"2017-11-12 00:00:00",2580337,
"2017-11-13 00:00:00",2531936,
"2017-11-14 00:00:00",2522283,
"2017-11-15 00:00:00",2545420,
"2017-11-16 00:00:00",2567825,
"2017-11-17 00:00:00",2793176,
"2017-11-18 00:00:00",2904846,
"2017-11-19 00:00:00",2778309,
"2017-11-20 00:00:00",2686146,
"2017-11-21 00:00:00",2674342,
"2017-11-22 00:00:00",2618738,
"2017-11-23 00:00:00",2642524,
"2017-11-24 00:00:00",2891657,
"2017-11-25 00:00:00",2940359,
"2017-11-26 00:00:00",2798630,
"2017-11-27 00:00:00",2683770,
"2017-11-28 00:00:00",2631504,
"2017-11-29 00:00:00",2670554,
"2017-11-30 00:00:00",2664769,
"2017-12-01 00:00:00",2903859,
"2017-12-02 00:00:00",2961112,
"2017-12-03 00:00:00",2817793,
"2017-12-04 00:00:00",2711041,
"2017-12-05 00:00:00",2709615,
"2017-12-06 00:00:00",2729519,
"2017-12-07 00:00:00",2796272,
"2017-12-08 00:00:00",2845552,
"2017-12-09 00:00:00",2913526,
"2017-12-10 00:00:00",2751550,
"2017-12-11 00:00:00",2652413,
"2017-12-12 00:00:00",2668501,
"2017-12-13 00:00:00",2680201,
"2017-12-14 00:00:00",2616642,
"2017-12-15 00:00:00",2804838,
"2017-12-16 00:00:00",2869156,
"2017-12-17 00:00:00",2648933,
"2017-12-18 00:00:00",2600604,
"2017-12-19 00:00:00",2648596,
"2017-12-20 00:00:00",2699268,
"2017-12-21 00:00:00",1901658,
"2017-12-22 00:00:00",2912831,
"2017-12-23 00:00:00",2893414,
"2017-12-24 00:00:00",2701140,
"2017-12-25 00:00:00",2720182,
"2017-12-26 00:00:00",2879002,
"2017-12-27 00:00:00",2911567,
"2017-12-28 00:00:00",2940119,
"2017-12-29 00:00:00",3105063,
"2017-12-30 00:00:00",3027050,
"2017-12-31 00:00:00",2735776,
"2018-01-01 00:00:00",2792515,
"2018-01-02 00:00:00",2987585,
"2018-01-03 00:00:00",2948824,
"2018-01-04 00:00:00",2908153,
"2018-01-05 00:00:00",3111095,
"2018-01-06 00:00:00",3165053,
"2018-01-07 00:00:00",3028424,
"2018-01-08 00:00:00",2916008,
"2018-01-09 00:00:00",2882162,
"2018-01-10 00:00:00",2821337,
"2018-01-11 00:00:00",2608675,
"2018-01-12 00:00:00",3119191,
"2018-01-13 00:00:00",3257248,
"2018-01-14 00:00:00",3149524,
"2018-01-15 00:00:00",3035560,
"2018-01-16 00:00:00",2984565,
"2018-01-17 00:00:00",3021621,
"2018-01-18 00:00:00",2995704,
"2018-01-19 00:00:00",3082953,
"2018-01-20 00:00:00",3156713,
"2018-01-21 00:00:00",3088609,
"2018-01-22 00:00:00",2975607,
"2018-01-23 00:00:00",2972069,
"2018-01-24 00:00:00",2935037,
"2018-01-25 00:00:00",2655842,
"2018-01-26 00:00:00",3034540,
"2018-01-27 00:00:00",3092549,
"2018-01-28 00:00:00",3071708,
"2018-01-29 00:00:00",2915453,
"2018-01-30 00:00:00",2940731,
"2018-01-31 00:00:00",2894346,
"2018-02-01 00:00:00",2734796,
"2018-02-02 00:00:00",2811749,
"2018-02-03 00:00:00",2957507,
"2018-02-04 00:00:00",2933527,
"2018-02-05 00:00:00",2820516,
"2018-02-06 00:00:00",2803438,
"2018-02-07 00:00:00",2543501,
"2018-02-08 00:00:00",2750007,
"2018-02-09 00:00:00",2679866,
"2018-02-10 00:00:00",2690449,
"2018-02-11 00:00:00",2700520,
"2018-02-12 00:00:00",2540839,
"2018-02-13 00:00:00",2434563,
"2018-02-14 00:00:00",2177418,
"2018-02-15 00:00:00",1684566,
"2018-02-16 00:00:00",2041561,
"2018-02-17 00:00:00",2165638,
"2018-02-18 00:00:00",2258546,
"2018-02-19 00:00:00",2233947,
"2018-02-20 00:00:00",2316442,
"2018-02-21 00:00:00",2437625,
"2018-02-22 00:00:00",2187318,
"2018-02-23 00:00:00",2597848,
"2018-02-24 00:00:00",2713437,
"2018-02-25 00:00:00",2750196,
"2018-02-26 00:00:00",2498316,
"2018-02-27 00:00:00",2712416,
"2018-02-28 00:00:00",2731402,
"2018-03-01 00:00:00",2646691,
"2018-03-02 00:00:00",2670202,
"2018-03-03 00:00:00",2802807,
"2018-03-04 00:00:00",2697444,
"2018-03-05 00:00:00",2603557,
"2018-03-06 00:00:00",2597254,
"2018-03-07 00:00:00",2611750,
"2018-03-08 00:00:00",2546480,
"2018-03-09 00:00:00",2652781,
"2018-03-10 00:00:00",2736269,
"2018-03-11 00:00:00",2608166,
"2018-03-12 00:00:00",2464229,
"2018-03-13 00:00:00",2100904,
"2018-03-14 00:00:00",2519524,
"2018-03-15 00:00:00",2508880,
"2018-03-16 00:00:00",2724247,
"2018-03-17 00:00:00",2807003,
"2018-03-18 00:00:00",2613261,
"2018-03-19 00:00:00",2466420,
"2018-03-20 00:00:00",2435565,
"2018-03-21 00:00:00",2402488,
"2018-03-22 00:00:00",2327636,
"2018-03-23 00:00:00",2551186,
"2018-03-24 00:00:00",2747269,
"2018-03-25 00:00:00",2522023,
"2018-03-26 00:00:00",2331646,
"2018-03-27 00:00:00",2392156,
"2018-03-28 00:00:00",2350681,
"2018-03-29 00:00:00",2404535,
"2018-03-30 00:00:00",2634331,
"2018-03-31 00:00:00",2486554,
"2018-04-01 00:00:00",2347833,
"2018-04-02 00:00:00",2222281,
"2018-04-03 00:00:00",2226291,
"2018-04-04 00:00:00",2461794,
"2018-04-05 00:00:00",2433921,
"2018-04-06 00:00:00",2438825,
"2018-04-07 00:00:00",2339259,
"2018-04-08 00:00:00",2260520,
"2018-04-09 00:00:00",2150591,
"2018-04-10 00:00:00",2144661,
"2018-04-11 00:00:00",2124506,
"2018-04-12 00:00:00",1877716,
"2018-04-13 00:00:00",2428897,
"2018-04-14 00:00:00",2408125,
"2018-04-15 00:00:00",2222605,
"2018-04-16 00:00:00",1989003,
"2018-04-17 00:00:00",1945381,
"2018-04-18 00:00:00",1954853,
"2018-04-19 00:00:00",1992584,
"2018-04-20 00:00:00",2298063,
"2018-04-21 00:00:00",2306962,
"2018-04-22 00:00:00",2167270,
"2018-04-23 00:00:00",1976595,
"2018-04-24 00:00:00",1911117,
"2018-04-25 00:00:00",1940222,
"2018-04-26 00:00:00",1857855,
"2018-04-27 00:00:00",1861128,
"2018-04-28 00:00:00",2028515,
"2018-04-29 00:00:00",1978515,
"2018-04-30 00:00:00",1990013,
"2018-05-01 00:00:00",1920870,
"2018-05-02 00:00:00",1854643,
"2018-05-03 00:00:00",1599724,
"2018-05-04 00:00:00",2179344,
"2018-05-05 00:00:00",2120708,
"2018-05-06 00:00:00",1996661,
"2018-05-07 00:00:00",1823331,
"2018-05-08 00:00:00",1808215,
"2018-05-09 00:00:00",1807300,
"2018-05-10 00:00:00",1824830,
"2018-05-11 00:00:00",1838953,
"2018-05-12 00:00:00",1885965,
"2018-05-13 00:00:00",1725044,
"2018-05-14 00:00:00",1603647,
"2018-05-15 00:00:00",1582474,
"2018-05-16 00:00:00",1594080,
"2018-05-17 00:00:00",1567378,
"2018-05-18 00:00:00",1802768,
"2018-05-19 00:00:00",1806076,
"2018-05-20 00:00:00",1681088,
"2018-05-21 00:00:00",1580484,
"2018-05-22 00:00:00",1575365,
"2018-05-23 00:00:00",1540243,
"2018-05-24 00:00:00",1558344,
"2018-05-25 00:00:00",1684366,
"2018-05-26 00:00:00",1734247,
"2018-05-27 00:00:00",1570216,
"2018-05-28 00:00:00",1483945,
"2018-05-29 00:00:00",1500954,
"2018-05-30 00:00:00",1533069,
"2018-05-31 00:00:00",1489915,
"2018-06-01 00:00:00",1625791,
"2018-06-02 00:00:00",1652570,
"2018-06-03 00:00:00",1586565,
"2018-06-04 00:00:00",1539619,
"2018-06-05 00:00:00",1586049,
"2018-06-06 00:00:00",1533823,
"2018-06-07 00:00:00",1536429,
"2018-06-08 00:00:00",1767366,
"2018-06-09 00:00:00",1724861,
"2018-06-10 00:00:00",1586492,
"2018-06-11 00:00:00",1487069,
"2018-06-12 00:00:00",1508372,
"2018-06-13 00:00:00",1506084,
"2018-06-14 00:00:00",1477682,
"2018-06-15 00:00:00",1471233,
"2018-06-16 00:00:00",1408530,
"2018-06-17 00:00:00",1495313,
"2018-06-18 00:00:00",1432449,
"2018-06-19 00:00:00",1290032,
"2018-06-20 00:00:00",1285109,
"2018-06-21 00:00:00",1359864,
"2018-06-22 00:00:00",1524462,
"2018-06-23 00:00:00",1688343,
"2018-06-24 00:00:00",1637530,
"2018-06-25 00:00:00",1578485,
"2018-06-26 00:00:00",1520207,
"2018-06-27 00:00:00",1440186,
"2018-06-28 00:00:00",1289154,
"2018-06-29 00:00:00",1356343,
"2018-06-30 00:00:00",1336887,
"2018-07-01 00:00:00",1353031,
"2018-07-02 00:00:00",1295000,
"2018-07-03 00:00:00",1297869,
"2018-07-04 00:00:00",1306329,
"2018-07-05 00:00:00",1244353,
"2018-07-06 00:00:00",1309303,
"2018-07-07 00:00:00",1335704,
"2018-07-08 00:00:00",1324480,
"2018-07-09 00:00:00",1285515,
"2018-07-10 00:00:00",1284166,
"2018-07-11 00:00:00",1277500,
"2018-07-12 00:00:00",1202176,
"2018-07-13 00:00:00",1272032,
"2018-07-14 00:00:00",1241282,
"2018-07-15 00:00:00",1250115,
"2018-07-16 00:00:00",1236782,
"2018-07-17 00:00:00",1250318,
"2018-07-18 00:00:00",1237700,
"2018-07-19 00:00:00",1252752,
"2018-07-20 00:00:00",1335064,
"2018-07-21 00:00:00",1339071,
"2018-07-22 00:00:00",1329078,
"2018-07-23 00:00:00",1255994,
"2018-07-24 00:00:00",1283262,
"2018-07-25 00:00:00",1280741,
"2018-07-26 00:00:00",1299484,
"2018-07-27 00:00:00",1307656,
"2018-07-28 00:00:00",1258122,
"2018-07-29 00:00:00",1254035,
"2018-07-30 00:00:00",1290744,
"2018-07-31 00:00:00",1271022,
"2018-08-01 00:00:00",1243027,
"2018-08-02 00:00:00",1226603,
"2018-08-03 00:00:00",1248850,
"2018-08-04 00:00:00",1243783,
"2018-08-05 00:00:00",1255623,
"2018-08-06 00:00:00",1181571,
"2018-08-07 00:00:00",1175902,
"2018-08-08 00:00:00",1073724,
"2018-08-09 00:00:00",1172262,
"2018-08-10 00:00:00",1114489,
"2018-08-11 00:00:00",1172157,
"2018-08-12 00:00:00",1184981,
"2018-08-13 00:00:00",1138388,
"2018-08-14 00:00:00",1139534,
"2018-08-15 00:00:00",1115512,
"2018-08-16 00:00:00",1090274,
"2018-08-17 00:00:00",1053776,
"2018-08-18 00:00:00",1187422,
"2018-08-19 00:00:00",1174141,
"2018-08-20 00:00:00",1097494,
"2018-08-21 00:00:00",1124698,
"2018-08-22 00:00:00",1138021,
"2018-08-23 00:00:00",1137029,
"2018-08-24 00:00:00",1174910,
"2018-08-25 00:00:00",1190514,
"2018-08-26 00:00:00",1164104,
"2018-08-27 00:00:00",1106200,
"2018-08-28 00:00:00",1106043,
"2018-08-29 00:00:00",1091043,
"2018-08-30 00:00:00",1090349,
"2018-08-31 00:00:00",1115111,
"2018-09-01 00:00:00",1099621,
"2018-09-02 00:00:00",1078927,
"2018-09-03 00:00:00",1032185,
"2018-09-04 00:00:00",1125932,
"2018-09-05 00:00:00",1005484,
"2018-09-06 00:00:00",1006844,
"2018-09-07 00:00:00",1087473,
"2018-09-08 00:00:00",1116354,
"2018-09-09 00:00:00",1039062,
"2018-09-10 00:00:00",960263,
"2018-09-11 00:00:00",958714,
"2018-09-12 00:00:00",976253,
"2018-09-13 00:00:00",1110760,
"2018-09-14 00:00:00",1115086,
"2018-09-15 00:00:00",1128795,
"2018-09-16 00:00:00",1092144,
"2018-09-17 00:00:00",1021462,
"2018-09-18 00:00:00",999769,
"2018-09-19 00:00:00",994004,
"2018-09-20 00:00:00",995711,
"2018-09-21 00:00:00",1079364,
"2018-09-22 00:00:00",1082120,
"2018-09-23 00:00:00",1125462,
"2018-09-24 00:00:00",998729,
"2018-09-25 00:00:00",989933,
"2018-09-26 00:00:00",983493,
"2018-09-27 00:00:00",943584,
"2018-09-28 00:00:00",964669,
"2018-09-29 00:00:00",983446,
"2018-09-30 00:00:00",1040164,
"2018-10-01 00:00:00",950165,
"2018-10-02 00:00:00",945733,
"2018-10-03 00:00:00",960816,
"2018-10-04 00:00:00",941269,
"2018-10-05 00:00:00",916596,
"2018-10-06 00:00:00",1055508,
"2018-10-07 00:00:00",1021057,
"2018-10-08 00:00:00",948575,
"2018-10-09 00:00:00",940820,
"2018-10-10 00:00:00",852238,
"2018-10-11 00:00:00",836300,
"2018-10-12 00:00:00",955819,
"2018-10-13 00:00:00",1023746,
"2018-10-14 00:00:00",927559,
"2018-10-15 00:00:00",876955,
"2018-10-16 00:00:00",846193,
"2018-10-17 00:00:00",835973,
"2018-10-18 00:00:00",864675,
"2018-10-19 00:00:00",938802,
"2018-10-20 00:00:00",965507,
"2018-10-21 00:00:00",944706,
"2018-10-22 00:00:00",859126,
"2018-10-23 00:00:00",803345,
"2018-10-24 00:00:00",870192,
"2018-10-25 00:00:00",860280,
"2018-10-26 00:00:00",943023,
"2018-10-27 00:00:00",961868,
"2018-10-28 00:00:00",915145,
"2018-10-29 00:00:00",852022,
"2018-10-30 00:00:00",848017,
"2018-10-31 00:00:00",821094,
"2018-11-01 00:00:00",830675,
"2018-11-02 00:00:00",899212,
"2018-11-03 00:00:00",888932,
"2018-11-04 00:00:00",871756,
"2018-11-05 00:00:00",804729,
"2018-11-06 00:00:00",798186,
"2018-11-07 00:00:00",823745,
"2018-11-08 00:00:00",797339,
"2018-11-09 00:00:00",822848,
"2018-11-10 00:00:00",867996,
"2018-11-11 00:00:00",838380,
"2018-11-12 00:00:00",783911,
"2018-11-13 00:00:00",782310,
"2018-11-14 00:00:00",792290,
"2018-11-15 00:00:00",777768,
"2018-11-16 00:00:00",842399,
"2018-11-17 00:00:00",898133,
"2018-11-18 00:00:00",858673,
"2018-11-19 00:00:00",786883,
"2018-11-20 00:00:00",795710,
"2018-11-21 00:00:00",794832,
"2018-11-22 00:00:00",799527,
"2018-11-23 00:00:00",851131,
"2018-11-24 00:00:00",897522,
"2018-11-25 00:00:00",856216,
"2018-11-26 00:00:00",792614,
"2018-11-27 00:00:00",805741,
"2018-11-28 00:00:00",810979,
"2018-11-29 00:00:00",804956,
"2018-11-30 00:00:00",884564,
"2018-12-01 00:00:00",927372,
"2018-12-02 00:00:00",898667,
"2018-12-03 00:00:00",830881,
"2018-12-04 00:00:00",832684,
"2018-12-05 00:00:00",839782,
"2018-12-06 00:00:00",840054,
"2018-12-07 00:00:00",878200,
"2018-12-08 00:00:00",912235,
"2018-12-09 00:00:00",880955,
"2018-12-10 00:00:00",831909,
"2018-12-11 00:00:00",807682,
"2018-12-12 00:00:00",813949,
"2018-12-13 00:00:00",811348,
"2018-12-14 00:00:00",878143,
"2018-12-15 00:00:00",926855,
"2018-12-16 00:00:00",908968,
"2018-12-17 00:00:00",845277,
"2018-12-18 00:00:00",852889,
"2018-12-19 00:00:00",1042110,
"2018-12-20 00:00:00",1047464,
"2018-12-21 00:00:00",1077319,
"2018-12-22 00:00:00",1119014,
"2018-12-23 00:00:00",1082613,
"2018-12-24 00:00:00",974362,
"2018-12-25 00:00:00",969929,
"2018-12-26 00:00:00",1011873,
"2018-12-27 00:00:00",995066,
"2018-12-28 00:00:00",1003214,
"2018-12-29 00:00:00",1039988,
"2018-12-30 00:00:00",1039383,
"2018-12-31 00:00:00",926175,
"2019-01-01 00:00:00",986759,
"2019-01-02 00:00:00",988726,
"2019-01-03 00:00:00",978611,
"2019-01-04 00:00:00",1037423,
"2019-01-05 00:00:00",1091897,
"2019-01-06 00:00:00",1053933,
"2019-01-07 00:00:00",970440,
"2019-01-08 00:00:00",972455,
"2019-01-09 00:00:00",973687,
"2019-01-10 00:00:00",958155,
"2019-01-11 00:00:00",1002374,
"2019-01-12 00:00:00",1069995,
"2019-01-13 00:00:00",1051360,
"2019-01-14 00:00:00",975754,
"2019-01-15 00:00:00",973809,
"2019-01-16 00:00:00",962822,
"2019-01-17 00:00:00",955166,
"2019-01-18 00:00:00",978083,
"2019-01-19 00:00:00",1022828,
"2019-01-20 00:00:00",1027389,
"2019-01-21 00:00:00",933529,
"2019-01-22 00:00:00",911478,
"2019-01-23 00:00:00",929388,
"2019-01-24 00:00:00",891518,
"2019-01-25 00:00:00",884575,
"2019-01-26 00:00:00",935053,
"2019-01-27 00:00:00",947041,
"2019-01-28 00:00:00",875550,
"2019-01-29 00:00:00",787343,
"2019-01-30 00:00:00",797040,
"2019-01-31 00:00:00",800279,
"2019-02-01 00:00:00",793914,
"2019-02-02 00:00:00",809999,
"2019-02-03 00:00:00",787925,
"2019-02-04 00:00:00",558470,
"2019-02-05 00:00:00",662762,
"2019-02-06 00:00:00",690666,
"2019-02-07 00:00:00",709172,
"2019-02-08 00:00:00",747664,
"2019-02-09 00:00:00",804030,
"2019-02-10 00:00:00",852355,
"2019-02-11 00:00:00",835490,
"2019-02-12 00:00:00",845921,
"2019-02-13 00:00:00",858666,
"2019-02-14 00:00:00",801747,
"2019-02-15 00:00:00",891027,
"2019-02-16 00:00:00",923672,
"2019-02-17 00:00:00",931754,
"2019-02-18 00:00:00",893536,
"2019-02-19 00:00:00",845996,
"2019-02-20 00:00:00",859067,
"2019-02-21 00:00:00",871544,
"2019-02-22 00:00:00",882956,
"2019-02-23 00:00:00",915662,
"2019-02-24 00:00:00",891749,
"2019-02-25 00:00:00",830311,
"2019-02-26 00:00:00",833583,
"2019-02-27 00:00:00",759149,
"2019-02-28 00:00:00",816309,
"2019-03-01 00:00:00",869608,
